%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211441, 2015/07/23 13:31:25.41)
66 793 0 0 0 4.476130e+01 7.982397e+01 8.563226e+01 8.606029e+01 5.514352e+01 9.491999e-01 1.192775e+00 3.123700e+00 1.746852e+00 3.822752e+03 8.578689e+01 1.344620e+02 5.555053e+01 4.679180e+01 2.794612e+02 3.400627e+00 
67 805 0 0 0 4.715229e+01 8.103932e+01 8.112198e+01 8.602099e+01 5.591952e+01 9.579226e-01 1.191071e+00 3.270741e+00 2.012405e+00 3.776601e+03 9.986645e+01 1.070967e+02 5.455292e+01 4.284726e+01 2.744264e+02 3.295546e+00 
68 817 0 0 0 5.039432e+01 7.800587e+01 8.526642e+01 8.715403e+01 5.423403e+01 9.532987e-01 1.148176e+00 3.395979e+00 2.104141e+00 3.565834e+03 7.569241e+01 1.573767e+02 6.990421e+01 4.269182e+01 2.760484e+02 3.611095e+00 
69 829 0 0 0 5.015634e+01 7.730741e+01 8.836152e+01 8.929867e+01 6.216531e+01 9.484164e-01 1.194626e+00 3.246482e+00 2.154286e+00 3.311026e+03 6.770909e+01 1.222503e+02 5.015125e+01 5.175267e+01 2.821860e+02 3.579130e+00 
70 841 0 0 0 4.900115e+01 7.082267e+01 8.580491e+01 9.062210e+01 6.285799e+01 9.343224e-01 1.198133e+00 3.388735e+00 1.918014e+00 3.333819e+03 7.177200e+01 1.098486e+02 7.461762e+01 4.940071e+01 2.821289e+02 3.567995e+00 
71 853 0 0 0 4.940931e+01 7.107261e+01 8.603865e+01 9.095209e+01 6.397602e+01 9.333026e-01 1.279891e+00 3.498524e+00 1.844807e+00 2.969818e+03 7.955658e+01 1.224391e+02 8.963942e+01 3.576756e+01 2.808773e+02 3.367947e+00 
72 865 0 0 0 4.833509e+01 7.110374e+01 8.341554e+01 9.162752e+01 6.265629e+01 9.417450e-01 1.331894e+00 3.316238e+00 2.064102e+00 3.171574e+03 8.900087e+01 1.321506e+02 1.286890e+02 2.946045e+01 2.809617e+02 3.318884e+00 
73 877 0 0 0 5.275266e+01 7.433547e+01 8.407976e+01 9.518016e+01 6.622531e+01 9.363674e-01 1.402011e+00 3.239584e+00 1.714479e+00 3.072252e+03 8.378397e+01 1.407373e+02 1.087509e+02 3.344034e+01 3.058924e+02 3.320554e+00 
74 889 0 0 0 5.047725e+01 7.510322e+01 8.120565e+01 9.381727e+01 6.406843e+01 9.500798e-01 1.378046e+00 3.416746e+00 1.599284e+00 3.264613e+03 9.888646e+01 1.301676e+02 9.479796e+01 3.852240e+01 2.989533e+02 3.390699e+00 
75 901 0 0 0 4.796778e+01 7.847201e+01 8.298019e+01 9.444700e+01 6.335624e+01 9.558664e-01 1.327030e+00 3.184522e+00 1.816406e+00 3.138939e+03 1.008070e+02 1.409431e+02 1.134837e+02 4.097284e+01 3.080603e+02 3.188506e+00 
76 913 0 0 0 4.442767e+01 8.423813e+01 8.406088e+01 9.368765e+01 6.240924e+01 9.460053e-01 1.208069e+00 3.417005e+00 1.853908e+00 3.477020e+03 9.531912e+01 1.462966e+02 1.458386e+02 3.419836e+01 3.059043e+02 3.353485e+00 
77 925 0 0 0 4.392477e+01 8.605648e+01 9.043787e+01 9.624451e+01 6.214613e+01 9.388002e-01 1.154939e+00 3.686158e+00 1.470798e+00 3.442597e+03 6.257346e+01 1.802694e+02 1.537877e+02 2.791258e+01 3.114176e+02 3.473984e+00 
78 937 0 0 0 4.211184e+01 8.908817e+01 9.294815e+01 9.432867e+01 6.004770e+01 9.408301e-01 1.123672e+00 3.611505e+00 1.654494e+00 3.474507e+03 5.995410e+01 1.946179e+02 1.411513e+02 2.937934e+01 3.126441e+02 3.396952e+00 
79 949 0 0 0 3.675415e+01 9.221942e+01 9.145063e+01 9.407188e+01 5.732454e+01 9.315102e-01 1.090135e+00 4.071826e+00 1.358060e+00 3.816773e+03 4.672325e+01 2.275698e+02 1.334621e+02 2.539695e+01 3.223043e+02 3.686750e+00 
80 961 0 0 0 4.104835e+01 9.073058e+01 9.190710e+01 9.210188e+01 5.607779e+01 9.361299e-01 1.075673e+00 3.731443e+00 1.723757e+00 3.953220e+03 6.394205e+01 1.906520e+02 1.290540e+02 2.540050e+01 3.168282e+02 4.012146e+00 
81 973 0 0 0 4.259331e+01 8.516150e+01 9.351809e+01 8.983780e+01 5.446563e+01 9.325229e-01 1.070928e+00 3.370502e+00 1.910936e+00 3.855545e+03 7.056765e+01 1.983569e+02 1.368835e+02 2.453575e+01 3.049170e+02 3.804463e+00 
82 985 0 0 0 4.188668e+01 8.793592e+01 9.483848e+01 9.204043e+01 5.854368e+01 9.297221e-01 1.055212e+00 3.579399e+00 1.968449e+00 3.799224e+03 8.457315e+01 2.065075e+02 1.514664e+02 2.826212e+01 3.071860e+02 3.599640e+00 
83 997 0 0 0 4.177439e+01 8.877534e+01 9.550417e+01 9.347755e+01 5.858266e+01 9.361723e-01 1.045964e+00 3.484571e+00 1.824383e+00 4.054874e+03 7.416833e+01 2.070172e+02 1.202947e+02 3.499459e+01 3.117215e+02 3.379865e+00 
84 1009 0 0 0 4.683627e+01 8.606784e+01 9.419614e+01 9.435490e+01 5.712923e+01 9.340620e-01 1.105185e+00 3.557136e+00 1.483514e+00 3.970488e+03 6.885436e+01 2.087251e+02 1.262213e+02 2.790346e+01 3.347653e+02 3.631519e+00 
85 1021 0 0 0 4.615519e+01 8.748841e+01 9.228697e+01 9.499313e+01 5.763657e+01 9.356430e-01 1.101775e+00 3.314884e+00 1.269382e+00 3.686865e+03 7.264254e+01 1.792945e+02 1.164137e+02 2.930972e+01 3.491801e+02 3.541508e+00 
86 1033 0 0 0 4.542255e+01 8.850317e+01 9.141991e+01 9.557267e+01 5.750189e+01 9.376281e-01 1.096283e+00 3.510579e+00 1.311858e+00 3.558170e+03 5.999516e+01 1.761572e+02 9.946847e+01 3.421660e+01 3.515377e+02 3.220511e+00 
87 1045 0 0 0 4.571738e+01 8.820297e+01 9.537246e+01 9.332500e+01 5.819027e+01 9.349471e-01 1.142111e+00 3.420733e+00 1.360249e+00 3.652085e+03 8.387234e+01 1.702924e+02 9.615882e+01 3.707490e+01 3.526114e+02 3.276540e+00 
88 1057 0 0 0 4.695597e+01 8.623738e+01 9.499588e+01 9.355192e+01 5.680124e+01 9.333586e-01 1.063425e+00 3.247082e+00 1.640418e+00 4.012074e+03 8.372841e+01 1.576997e+02 9.454285e+01 4.133500e+01 3.550669e+02 3.343373e+00 
89 1069 0 0 0 5.103046e+01 8.615329e+01 9.476959e+01 9.371977e+01 5.721172e+01 9.329340e-01 1.008509e+00 3.505676e+00 1.225787e+00 3.844648e+03 6.065138e+01 1.671303e+02 8.994873e+01 3.842480e+01 3.685676e+02 3.438584e+00 
90 1081 0 0 0 4.908146e+01 8.719296e+01 9.519378e+01 9.418717e+01 6.002247e+01 9.328878e-01 9.157792e-01 3.595211e+00 1.160293e+00 3.739668e+03 4.950459e+01 1.782015e+02 8.517366e+01 3.515219e+01 3.759051e+02 3.406353e+00 
91 1093 0 0 0 4.942446e+01 8.849108e+01 9.608934e+01 9.372237e+01 6.099505e+01 9.300055e-01 9.695341e-01 3.333385e+00 1.119607e+00 3.681605e+03 4.697254e+01 1.978607e+02 8.890644e+01 4.085697e+01 3.887284e+02 3.049382e+00 
92 1105 0 0 0 4.840824e+01 9.015602e+01 9.627221e+01 9.205712e+01 6.377765e+01 9.310793e-01 9.609983e-01 3.564614e+00 1.309249e+00 3.618353e+03 4.332905e+01 1.888239e+02 8.179936e+01 4.984179e+01 4.020820e+02 2.751674e+00 
93 1117 0 0 0 5.027893e+01 8.897183e+01 9.461738e+01 9.257246e+01 6.254202e+01 9.249794e-01 9.563694e-01 3.689957e+00 1.569750e+00 3.653815e+03 4.380856e+01 1.808657e+02 9.497611e+01 4.101965e+01 4.028255e+02 2.511624e+00 
94 1129 0 0 0 4.952516e+01 8.864752e+01 9.191032e+01 9.552815e+01 6.319544e+01 9.317295e-01 9.663871e-01 3.444453e+00 1.631741e+00 3.554385e+03 5.078230e+01 1.683816e+02 7.943508e+01 4.643400e+01 3.988377e+02 2.378526e+00 
95 1141 0 0 0 4.774657e+01 8.864792e+01 9.650218e+01 9.715367e+01 6.668756e+01 9.321520e-01 1.049545e+00 3.104097e+00 1.629895e+00 3.407332e+03 4.669006e+01 1.730201e+02 1.120663e+02 4.440547e+01 3.923786e+02 2.265941e+00 
96 1153 0 0 0 4.480175e+01 8.791000e+01 9.549960e+01 9.954060e+01 6.696197e+01 9.293992e-01 1.053574e+00 3.416058e+00 1.305928e+00 3.319933e+03 3.806787e+01 1.925356e+02 1.236513e+02 4.188825e+01 3.898927e+02 2.326494e+00 
97 1165 0 0 0 4.755469e+01 8.827541e+01 9.426337e+01 9.806336e+01 7.084640e+01 9.201570e-01 1.081127e+00 3.545055e+00 9.622863e-01 3.400365e+03 1.132200e+01 1.850168e+02 1.077010e+02 4.755416e+01 4.038738e+02 2.551407e+00 
98 1177 0 0 0 4.896531e+01 8.620324e+01 9.438926e+01 9.799093e+01 6.720917e+01 9.183015e-01 1.147150e+00 3.511016e+00 8.646340e-01 3.403862e+03 3.011810e+01 1.845229e+02 1.124912e+02 4.158112e+01 3.907925e+02 2.621549e+00 
